chain,conId,localSymbol,expiry,strike,right,exchange,tradingClass,bid,ask,last,close,iv,delta,gamma,vega,theta,has_bid_ask,has_greeks
SPXW,868245089,SPXW  260522P06425000,20260522,6425.0,P,SMART,SPXW,-1.0,-1.0,,0.25,0.37984858965306384,-0.003647612174457269,2.728794514501788e-05,0.12239650904106723,-0.24569947635678344,True,True
SPXW,868245092,SPXW  260522P06430000,20260522,6430.0,P,SMART,SPXW,-1.0,-1.0,,0.3,0.37836874160777256,-0.003691846601612612,2.7694225551739083e-05,0.12373771053972148,-0.2475650392150346,True,True
SPXW,868245099,SPXW  260522P06440000,20260522,6440.0,P,SMART,SPXW,-1.0,-1.0,,0.3,0.3754144565664284,-0.0037826704503848814,2.853090821534106e-05,0.12648503495119812,-0.2513735545338225,True,True
SPXW,868245102,SPXW  260522P06450000,20260522,6450.0,P,SMART,SPXW,-1.0,-1.0,,0.3,0.37246765237457796,-0.003876769458995148,2.9401155246536416e-05,0.12932236132519748,-0.2552895493137104,True,True
SPXW,868245104,SPXW  260522P06460000,20260522,6460.0,P,SMART,SPXW,-1.0,-1.0,,0.3,0.36952853601224667,-0.003974314450287319,3.03067398314287e-05,0.13225401639606815,-0.2593184035094396,True,True
SPXW,868245109,SPXW  260522P06470000,20260522,6470.0,P,SMART,SPXW,-1.0,-1.0,,0.35,0.3665973735966102,-0.004075486709995833,3.124954553562547e-05,0.13528456635842545,-0.26346577073494615,True,True
SPXW,868245114,SPXW  260522P06475000,20260522,6475.0,P,SMART,SPXW,-1.0,-1.0,,0.35,0.36513485273631213,-0.004127492756774434,3.173552699786484e-05,0.1368384229693227,-0.26558574219424,True,True
SPXW,868245119,SPXW  260522P06480000,20260522,6480.0,P,SMART,SPXW,-1.0,-1.0,,0.35,0.3636744312448443,-0.00418047871726112,3.223157405275879e-05,0.13841883172016267,-0.2677375941305158,True,True
SPXW,868245120,SPXW  260522P06490000,20260522,6490.0,P,SMART,SPXW,-1.0,-1.0,,0.35,0.3607598863683993,-0.0042894949372156415,3.3254953580138765e-05,0.14166190329548556,-0.2721401235901979,True,True
SPXW,868245125,SPXW  260522P06500000,20260522,6500.0,P,SMART,SPXW,-1.0,-1.0,,0.4,0.35785397551587583,-0.004402752678941937,3.432194786245066e-05,0.1450191593790251,-0.27667993430294047,True,True
SPXW,868245130,SPXW  260522P06510000,20260522,6510.0,P,SMART,SPXW,-1.0,-1.0,,0.4,0.3549569056672994,-0.004520483022829247,3.543496595006869e-05,0.14849628411845828,-0.2813639465641202,True,True
SPXW,868245135,SPXW  260522P06520000,20260522,6520.0,P,SMART,SPXW,-1.0,-1.0,,0.4,0.3520688542341205,-0.004642931818407203,3.659657270243467e-05,0.15209928705784392,-0.2861994466091602,True,True
SPXW,868245137,SPXW  260522P06525000,20260522,6525.0,P,SMART,SPXW,-1.0,-1.0,,0.4,0.3506282732565271,-0.004706006764090306,3.7196443712440536e-05,0.15394996487574275,-0.28867638689568764,True,True
